kat_uzemi,upper_zoning_id,parcel_number,gml_id,areaValue_m2,beginLifespanVersion,endLifespanVersion,geometry,inspire_localId,inspire_namespace,label,nationalCadastralReference,refPoint_x,refPoint_y,refPoint_lon,refPoint_lat,validFrom,administrativeUnit_href,administrativeUnit_title,zoning_href,zoning_title,id_valuo
Hořovice,645371,1808/3,CP.63127319010,127.0,2023-08-28T15:06:20Z,,-783800.13 -1064769.95 -783783.84 -1064755.16 -783784.76 -1064752.59 -783801.13 -1064767.38 -783807.38 -1064772.28 -783824.22 -1064782.71 -783825.66 -1064784.34 -783820.36 -1064783.15 -783813.77 -1064779.34 -783806.14 -1064774.61 -783801.87 -1064771.42 -783800.13 -1064769.95,CP.63127319010,CZ-00025712-CUZK_CP,1808/3,645371-1808/3,-783791.94,-1064761.89,13.897987461233903,49.842320204049514,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6696
Hořovice,645371,1809/10,CP.94727860010,19.0,2023-12-28T11:16:20Z,,-783996.8 -1064949.06 -783995.29 -1064951.39 -783988.85 -1064947.04 -783989.95 -1064945.35 -783996.8 -1064949.06,CP.94727860010,CZ-00025712-CUZK_CP,1809/10,645371-1809/10,-783992.44,-1064948.77,13.895600835036278,49.84039892538806,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6697
Hořovice,645371,1836/17,CP.94727874010,56.0,2023-11-10T13:16:20Z,,-784017.53 -1064951.59 -784007.78 -1064945.3 -784008.47 -1064945.2 -784009.51 -1064943.53 -784010.73 -1064941.5 -784010.9 -1064941.22 -784019.91 -1064946.99 -784017.53 -1064951.59,CP.94727874010,CZ-00025712-CUZK_CP,1836/17,645371-1836/17,-784013.7,-1064947.32,13.895305416578276,49.84038443842752,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6698
Hořovice,645371,1570/41,CP.63127317010,26.0,2023-08-28T15:06:20Z,,-783784.76 -1064752.59 -783783.84 -1064755.16 -783779.4 -1064751.14 -783776.21 -1064749.97 -783774.35 -1064746.47 -783777.21 -1064747.62 -783777.16 -1064747.8 -783779.48 -1064748.62 -783780.59 -1064749.62 -783781 -1064749.18 -783784.76 -1064752.59,CP.63127317010,CZ-00025712-CUZK_CP,1570/41,645371-1570/41,-783781.9,-1064752.11,13.898106135549092,49.84242016586756,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6699
Hořovice,645371,1809/11,CP.94727861010,413.0,2023-11-10T13:16:20Z,,-784013.69 -1065034.18 -784013.16 -1065032.96 -784011.92 -1065031.41 -784010.3 -1065030.3 -784008.89 -1065029.59 -783959.53 -1064999.22 -783962.5 -1064993.71 -784013.51 -1065025.01 -784015.25 -1065025.94 -784017.21 -1065026.3 -784018.95 -1065026.08 -784016.78 -1065029.66 -784016.41 -1065030.24 -784014.3 -1065033.6 -784013.75 -1065034.48 -784013.69 -1065034.18,CP.94727861010,CZ-00025712-CUZK_CP,1809/11,645371-1809/11,-783989.73,-1065016.3,13.895772645803627,49.83980148534016,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6700
Hořovice,645371,1809/7,CP.94727857010,286.0,2023-11-10T13:16:20Z,,-784019.14 -1064967.08 -784019.47 -1064967.38 -784022.4 -1064962.76 -784023.6 -1064963.39 -784026.83 -1064965.07 -784026.7 -1064965.23 -784025.64 -1064964.49 -784022.69 -1064968.42 -784030.64 -1064974.65 -784033.74 -1064970.68 -784041.52 -1064976.7 -784040.74 -1064977.91 -784042.85 -1064979.6 -784044.1 -1064981.17 -784044.46 -1064983.05 -784044.03 -1064984.88 -784042.46 -1064987.5 -784042.1 -1064987.23 -784019.82 -1064970.16 -784017.86 -1064968.66 -783987.66 -1064948.79 -783986.97 -1064948.29 -783988.87 -1064944.76 -783989.95 -1064945.35 -783988.85 -1064947.04 -783995.29 -1064951.39 -783996.8 -1064949.06 -783998.88 -1064950.19 -783997.31 -1064952.62 -784005.74 -1064958.19 -784007.79 -1064955.03 -784012.24 -1064957.45 -784009.93 -1064960.97 -784015.32 -1064964.47 -784019.14 -1064967.08,CP.94727857010,CZ-00025712-CUZK_CP,1809/7,645371-1809/7,-784022.45,-1064971.3,13.895232791174756,49.84015977384253,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6701
Hořovice,645371,1811/5,CP.79032715010,306.0,2023-11-10T13:16:20Z,,-784017.53 -1064951.59 -784019.72 -1064953 -784026.01 -1064957.06 -784030.59 -1064960.37 -784030.73 -1064960.47 -784031.13 -1064960.77 -784031.68 -1064959.63 -784041.72 -1064965.71 -784041.09 -1064966.61 -784045.43 -1064970.35 -784048.32 -1064971.82 -784050.21 -1064971.98 -784052.07 -1064971.24 -784052.34 -1064971.02 -784044.03 -1064984.88 -784044.46 -1064983.05 -784044.1 -1064981.17 -784042.85 -1064979.6 -784040.74 -1064977.91 -784041.52 -1064976.7 -784033.74 -1064970.68 -784026.7 -1064965.23 -784026.83 -1064965.07 -784023.6 -1064963.39 -784022.4 -1064962.76 -784022.64 -1064962.38 -784018.44 -1064959.63 -784014.64 -1064957.19 -784017.53 -1064951.59,CP.79032715010,CZ-00025712-CUZK_CP,1811/5,645371-1811/5,-784038.26,-1064969.91,13.895012483405242,49.84015177378425,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6702
Hořovice,645371,1836/15,CP.94727872010,60.0,2023-12-19T11:16:20Z,,-784004.55 -1064942.8 -784004.63 -1064943.32 -783994.49 -1064936.72 -783997.3 -1064932.38 -784006.97 -1064938.7 -784004.55 -1064942.8,CP.94727872010,CZ-00025712-CUZK_CP,1836/15,645371-1836/15,-784000.19,-1064938.56,13.895473858575322,49.84047979685194,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6703
Hořovice,645371,1834/4,CP.63127314010,3.0,2023-08-28T15:06:20Z,,-783832.48 -1064826.51 -783832.93 -1064826.75 -783830.83 -1064831.29 -783827.45 -1064829.49 -783828.53 -1064829.62 -783831.13 -1064830.57 -783832.48 -1064826.51,CP.63127314010,CZ-00025712-CUZK_CP,1834/4,645371-1834/4,-783832.28,-1064827.66,13.897563372693451,49.84168297167594,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6704
Hořovice,645371,1836/11,CP.94727868010,48.0,2023-11-10T13:16:20Z,,-783980.89 -1064925.12 -783979.85 -1064926.73 -783980.03 -1064927.41 -783971.4 -1064921.8 -783971.9 -1064921.68 -783974.52 -1064917.64 -783981.54 -1064922.26 -783982.14 -1064922.92 -783980.89 -1064925.12,CP.94727868010,CZ-00025712-CUZK_CP,1836/11,645371-1836/11,-783976.55,-1064923.25,13.895768639110925,49.84064649230765,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6705
Hořovice,645371,1809/13,CP.94727882010,204.0,2023-11-10T13:16:20Z,,-784013.75 -1065034.48 -784012.57 -1065036.36 -784011.27 -1065038.43 -783995.86 -1065028.99 -783993.94 -1065027.84 -783991.83 -1065026.61 -783987.37 -1065024.01 -783982.56 -1065021.2 -783979.2 -1065019.23 -783977.93 -1065021.28 -783955.05 -1065007.55 -783957.14 -1065003.66 -784006.08 -1065033.58 -784008.49 -1065029.76 -784008.89 -1065029.59 -784010.3 -1065030.3 -784011.92 -1065031.41 -784013.16 -1065032.96 -784013.69 -1065034.18 -784013.75 -1065034.48,CP.94727882010,CZ-00025712-CUZK_CP,1809/13,645371-1809/13,-783972.43,-1065016.3,13.896010684910037,49.83982377272384,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6706
Hořovice,645371,1834/2,CP.2130996202,328.0,2023-08-28T15:06:20Z,,-783795.97 -1064881.96 -783792.86 -1064885.27 -783794.32 -1064881.76 -783807.16 -1064853.5 -783822.25 -1064820.31 -783824.43 -1064815.53 -783826.85 -1064810.21 -783837.45 -1064797.75 -783837.53 -1064797.79 -783828.62 -1064815.9 -783828.33 -1064816.79 -783828.14 -1064817.71 -783828.04 -1064818.64 -783828.05 -1064819.58 -783828.05 -1064819.59 -783828.16 -1064820.52 -783828.36 -1064821.43 -783828.67 -1064822.32 -783829.06 -1064823.17 -783829.54 -1064823.97 -783830.11 -1064824.72 -783832.48 -1064826.51 -783831.13 -1064830.57 -783828.53 -1064829.62 -783827.45 -1064829.49 -783826.49 -1064829.47 -783825.54 -1064829.54 -783825.46 -1064829.56 -783824.52 -1064829.74 -783823.6 -1064830.02 -783822.72 -1064830.4 -783821.88 -1064830.86 -783821.61 -1064831.13 -783820.43 -1064832.3 -783798.85 -1064876.67 -783795.97 -1064881.96,CP.2130996202,CZ-00025712-CUZK_CP,1834/2,645371-1834/2,-783805.44,-1064860.93,13.897998956252307,49.84142148132181,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6707
Hořovice,645371,1836/21,CP.94727878010,24.0,2023-12-28T11:16:20Z,,-783996.8 -1064949.06 -783989.95 -1064945.35 -783991.65 -1064942.75 -783991.47 -1064942.25 -783998.34 -1064946.68 -783996.8 -1064949.06,CP.94727878010,CZ-00025712-CUZK_CP,1836/21,645371-1836/21,-783993.83,-1064946.2,13.895576589507975,49.840420004353525,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6708
Hořovice,645371,1836/23,CP.94727880010,9.0,2023-11-10T13:16:20Z,,-783958.63 -1064998.67 -783958.13 -1064998.35 -783961.66 -1064992.72 -783962.5 -1064993.71 -783959.53 -1064999.22 -783958.63 -1064998.67,CP.94727880010,CZ-00025712-CUZK_CP,1836/23,645371-1836/23,-783959.84,-1064996.95,13.896145372875168,49.840012182592254,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6709
Hořovice,645371,1836/8,CP.94727884010,186.0,2023-11-10T13:16:20Z,,-783978.13 -1064890.71 -783978.82 -1064890.78 -783980.26 -1064891.24 -783981.52 -1064891.99 -783983.79 -1064893.36 -783987.17 -1064892.51 -783989.22 -1064889.12 -783989.52 -1064886.93 -783991.23 -1064884.2 -783997.03 -1064887.79 -783995.34 -1064890.53 -783993.53 -1064891.79 -783991.5 -1064895.18 -783992.33 -1064898.54 -784004.31 -1064905.84 -784002.39 -1064909.03 -783979 -1064894.78 -783977.6 -1064894.42 -783976.1 -1064894.41 -783975.83 -1064894.46 -783978.13 -1064890.71,CP.94727884010,CZ-00025712-CUZK_CP,1836/8,645371-1836/8,-783986.73,-1064896.35,13.895574978215949,49.840872753133496,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6710
Hořovice,645371,1871/4,CP.63127316010,124.0,2023-08-28T15:06:20Z,,-783826.85 -1064810.21 -783824.43 -1064815.53 -783822.25 -1064820.31 -783807.16 -1064853.5 -783794.32 -1064881.76 -783792.86 -1064885.27 -783791.37 -1064886.86 -783785.71 -1064883.54 -783786.65 -1064882.56 -783789.95 -1064881.08 -783791.36 -1064880.3 -783791.48 -1064880.23 -783792.06 -1064879.75 -783793.87 -1064877.36 -783821.95 -1064820.19 -783826.85 -1064810.21,CP.63127316010,CZ-00025712-CUZK_CP,1871/4,645371-1871/4,-783801.54,-1064863.65,13.898058037567285,49.84140229999605,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6711
Hořovice,645371,1872/4,CP.63127322010,70.0,2023-08-28T15:06:20Z,,-783828.51 -1064787.57 -783828.06 -1064787.96 -783834.33 -1064796.2 -783837.45 -1064797.75 -783826.85 -1064810.21 -783832.94 -1064797.85 -783822.43 -1064784.34 -783820.36 -1064783.15 -783825.66 -1064784.34 -783828.51 -1064787.57,CP.63127322010,CZ-00025712-CUZK_CP,1872/4,645371-1872/4,-783829.52,-1064791.65,13.897529626998722,49.84200697124805,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6712
Hořovice,645371,521,CP.1241644202,110.0,2016-11-29T23:07:52Z,,-783630.8 -1065645.7 -783621.43 -1065642.61 -783621.6 -1065642.11 -783624.85 -1065632.15 -783634.97 -1065636.44 -783630.8 -1065645.7,CP.1241644202,CZ-00025712-CUZK_CP,521,645371-521,-783630.06,-1065640.84,13.901964955144178,49.83470706575961,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6714
Hořovice,645371,1809/11,CP.94727861010,413.0,2023-11-10T13:16:20Z,,-784013.69 -1065034.18 -784013.16 -1065032.96 -784011.92 -1065031.41 -784010.3 -1065030.3 -784008.89 -1065029.59 -783959.53 -1064999.22 -783962.5 -1064993.71 -784013.51 -1065025.01 -784015.25 -1065025.94 -784017.21 -1065026.3 -784018.95 -1065026.08 -784016.78 -1065029.66 -784016.41 -1065030.24 -784014.3 -1065033.6 -784013.75 -1065034.48 -784013.69 -1065034.18,CP.94727861010,CZ-00025712-CUZK_CP,1809/11,645371-1809/11,-783989.73,-1065016.3,13.895772645803627,49.83980148534016,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6716
Hořovice,645371,1811/7,CP.94727865010,15.0,2023-11-10T13:16:20Z,,-784019.91 -1064946.99 -784022.53 -1064948.67 -784019.72 -1064953 -784017.53 -1064951.59 -784019.91 -1064946.99,CP.94727865010,CZ-00025712-CUZK_CP,1811/7,645371-1811/7,-784019.93,-1064949.57,13.895224176383831,49.8403563897977,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6717
Hořovice,645371,1811/5,CP.79032715010,306.0,2023-11-10T13:16:20Z,,-784017.53 -1064951.59 -784019.72 -1064953 -784026.01 -1064957.06 -784030.59 -1064960.37 -784030.73 -1064960.47 -784031.13 -1064960.77 -784031.68 -1064959.63 -784041.72 -1064965.71 -784041.09 -1064966.61 -784045.43 -1064970.35 -784048.32 -1064971.82 -784050.21 -1064971.98 -784052.07 -1064971.24 -784052.34 -1064971.02 -784044.03 -1064984.88 -784044.46 -1064983.05 -784044.1 -1064981.17 -784042.85 -1064979.6 -784040.74 -1064977.91 -784041.52 -1064976.7 -784033.74 -1064970.68 -784026.7 -1064965.23 -784026.83 -1064965.07 -784023.6 -1064963.39 -784022.4 -1064962.76 -784022.64 -1064962.38 -784018.44 -1064959.63 -784014.64 -1064957.19 -784017.53 -1064951.59,CP.79032715010,CZ-00025712-CUZK_CP,1811/5,645371-1811/5,-784038.26,-1064969.91,13.895012483405242,49.84015177378425,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6718
Hořovice,645371,1836/17,CP.94727874010,56.0,2023-11-10T13:16:20Z,,-784017.53 -1064951.59 -784007.78 -1064945.3 -784008.47 -1064945.2 -784009.51 -1064943.53 -784010.73 -1064941.5 -784010.9 -1064941.22 -784019.91 -1064946.99 -784017.53 -1064951.59,CP.94727874010,CZ-00025712-CUZK_CP,1836/17,645371-1836/17,-784013.7,-1064947.32,13.895305416578276,49.84038443842752,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6719
Hořovice,645371,1836/23,CP.94727880010,9.0,2023-11-10T13:16:20Z,,-783958.63 -1064998.67 -783958.13 -1064998.35 -783961.66 -1064992.72 -783962.5 -1064993.71 -783959.53 -1064999.22 -783958.63 -1064998.67,CP.94727880010,CZ-00025712-CUZK_CP,1836/23,645371-1836/23,-783959.84,-1064996.95,13.896145372875168,49.840012182592254,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6720
Hořovice,645371,1810/4,CP.94727863010,51.0,2023-12-22T09:26:20Z,,-784026.7 -1064965.23 -784033.74 -1064970.68 -784030.64 -1064974.65 -784022.69 -1064968.42 -784025.64 -1064964.49 -784026.7 -1064965.23,CP.94727863010,CZ-00025712-CUZK_CP,1810/4,645371-1810/4,-784027.77,-1064970.73,13.895158454770446,49.840157991981414,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6721
Hořovice,645371,1809/13,CP.94727882010,204.0,2023-11-10T13:16:20Z,,-784013.75 -1065034.48 -784012.57 -1065036.36 -784011.27 -1065038.43 -783995.86 -1065028.99 -783993.94 -1065027.84 -783991.83 -1065026.61 -783987.37 -1065024.01 -783982.56 -1065021.2 -783979.2 -1065019.23 -783977.93 -1065021.28 -783955.05 -1065007.55 -783957.14 -1065003.66 -784006.08 -1065033.58 -784008.49 -1065029.76 -784008.89 -1065029.59 -784010.3 -1065030.3 -784011.92 -1065031.41 -784013.16 -1065032.96 -784013.69 -1065034.18 -784013.75 -1065034.48,CP.94727882010,CZ-00025712-CUZK_CP,1809/13,645371-1809/13,-783972.43,-1065016.3,13.896010684910037,49.83982377272384,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6722
Hořovice,645371,1836/11,CP.94727868010,48.0,2023-11-10T13:16:20Z,,-783980.89 -1064925.12 -783979.85 -1064926.73 -783980.03 -1064927.41 -783971.4 -1064921.8 -783971.9 -1064921.68 -783974.52 -1064917.64 -783981.54 -1064922.26 -783982.14 -1064922.92 -783980.89 -1064925.12,CP.94727868010,CZ-00025712-CUZK_CP,1836/11,645371-1836/11,-783976.55,-1064923.25,13.895768639110925,49.84064649230765,,http://services.cuzk.cz/wfs/inspire-au-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=AU.531189,Hořovice,http://services.cuzk.cz/wfs/inspire-cp-wfs.asp?service=WFS&VERSION=2.0.0&request=GetFeature&storedQuery_id=urn:ogc:def:query:OGC-WFS::GetFeatureById&Id=CZ.645371,Hořovice,6723
